charge,mass,x,y,z,vx,vy,vz
1.0,22.99,16.013541751254618,19.560795170067905,5.627726744066314,0.0002451653042858,0.0001277149027167,-0.0002490549092
-1.0,35.453,16.3444187641435,0.15845611774506732,7.933308685239196,-1.3557599272973927e-05,-0.0002214143542959,-9.213538474558354e-05
1.0,22.99,20.579366729186088,18.335296964766727,7.574493989812688,0.0001466743276979,-0.0004675482538014,7.27504864527688e-05
-1.0,35.453,20.444313011858245,0.6105074109338132,8.878555767554614,0.0001524087977181,-4.139816830585817e-05,0.0001781726947439
1.0,22.99,3.6200677704286472,18.467392197041477,6.746836941102893,-0.0002983752774236,0.0004485260378159,-0.0002239271276839
-1.0,35.453,4.183605347990316,1.3043498316275344,7.774850535130827,-0.0001541982527302,0.0004090917585022,7.148697879465599e-05
1.0,22.99,9.003024466723344,16.71780332703967,5.305412664873661,0.0001022765633567,-0.0003531123624365,5.8451973818482694e-05
-1.0,35.453,10.747474010149066,18.774952258634432,6.543884568702408,-0.0001107795981758,9.085262818789542e-06,-0.0002758822541196
1.0,22.99,7.870293989455763,1.9652981462914971,6.249154727339044,-0.0005455628176987,-7.17774842991476e-05,0.0001555055814937
-1.0,35.453,12.289207682013792,2.8793397945002734,6.845515807415409,2.980952993064672e-05,-0.000517615076891,-0.0003413931493866
1.0,22.99,12.969903079184359,2.630391545107803,3.726688043292389,0.0001545051552652,0.0007538124553143,0.0001279230597374
-1.0,35.453,17.659102624772913,8.0083248104715,7.13468722060747,0.0005579526448868,0.0004021063228289,9.241726653624156e-05
1.0,22.99,18.664968036059875,2.2601731640419813,6.143334669115108,-0.0001314116162129,0.0002759051328356,2.8161356267728447e-05
-1.0,35.453,20.542445655655758,3.4698406270681303,7.243237556110105,-0.0001900069807573,-0.0002679547875902,-0.0001477172681125
1.0,22.99,1.3295143982926494,1.4427650402328909,6.922844214022591,0.0001100760258231,0.0001037538358774,0.0001435487075056
-1.0,35.453,4.472309282314469,5.631422952319116,8.975798648158998,0.0004335219834696,-0.0003357165143323,0.0001139552521613
1.0,22.99,4.617566085584236,1.3392251485971018,5.142836024628213,0.0004988707972916,-0.0002919157870781,0.0001009531569078
-1.0,35.453,6.268910575476293,3.7226575479055954,6.183628052266982,0.0004970986518886,0.000352363417974,5.12553363934247e-05
1.0,22.99,10.792293273804647,6.211329402863793,4.423461561641129,-0.0003011154168594,-0.0005918324099128,-0.0004405635469712
-1.0,35.453,10.221345722444433,6.512665428003196,7.436876449619548,0.0003140579560933,6.886038853538547e-07,-6.840767594777892e-05
1.0,22.99,14.898247295047868,3.490343979101411,6.955515518915331,0.0002162943805265,0.0002228696434623,0.0004454197716203
-1.0,35.453,13.606450506886821,8.239386828813265,10.032222204734607,0.0001190818466298,-6.225822107431516e-05,0.0004698581329736
1.0,22.99,3.4831841169973443,4.980847440467978,6.058007960257839,-0.0002598162423004,6.345752804901151e-05,-0.0002261186061416
-1.0,35.453,20.540271712264097,6.647757861710315,10.407102462942039,9.265679175583468e-05,-0.0003518659078118,0.0003416898818701
1.0,22.99,2.8627905428800102,7.484611529016526,9.327225349971725,0.0001051607863355,-4.364084378066078e-05,0.0005669250816231
-1.0,35.453,4.222658605396054,9.873857830868737,8.02282108134947,0.0001517380191691,-0.0001243150231446,0.0001050298993967
1.0,22.99,7.906387972237656,6.197422396812593,6.0192838944417915,0.0003869282023755,0.0004416535844336,0.0002498540149882
-1.0,35.453,8.34146755265857,8.703253049230772,9.207542559296114,0.0003194068432527,-0.0004648399335074,7.94969396496147e-05
